x,t,u_zero
0.6206896551724138,0.034482758620689655,0.002139684818084426
0.6551724137931034,0.034482758620689655,-0.014934441788852887
0.6896551724137931,0.034482758620689655,-0.031206373992368898
0.7241379310344828,0.034482758620689655,-0.04540031951318762
0.7586206896551724,0.034482758620689655,-0.05638105117934395
0.7931034482758621,0.034482758620689655,-0.06324237021983635
0.8275862068965517,0.034482758620689655,-0.06537915192034432
0.8620689655172413,0.034482758620689655,-0.06253738151378109
0.896551724137931,0.034482758620689655,-0.05483819747871052
0.9310344827586207,0.034482758620689655,-0.042773878110500776
0.9655172413793103,0.034482758620689655,-0.027175793987340532
1.0,0.034482758620689655,-0.009156449200947662
0.0,0.06896551724137931,-0.04835659912317461
0.034482758620689655,0.06896551724137931,-0.052978893784105724
0.06896551724137931,0.06896551724137931,-0.05330306430228992
0.10344827586206896,0.06896551724137931,-0.049289100453234605
0.13793103448275862,0.06896551724137931,-0.04123887661445364
0.1724137931034483,0.06896551724137931,-0.029773607570302788
0.20689655172413793,0.06896551724137931,-0.015786597334876615
0.24137931034482757,0.06896551724137931,-0.00037483867151723825
0.27586206896551724,0.06896551724137931,0.015245362241959496
0.3103448275862069,0.06896551724137931,0.029832332862584403
0.3448275862068966,0.06896551724137931,0.042215402538543674
0.3793103448275862,0.06896551724137931,0.0513863327298903
0.41379310344827586,0.06896551724137931,0.05657879688595213
0.4482758620689655,0.06896551724137931,0.05732977569564868
0.48275862068965514,0.06896551724137931,0.05351807809459297
0.5172413793103449,0.06896551724137931,0.0453769101410844
0.5517241379310345,0.06896551724137931,0.033479365293817884
0.5862068965517241,0.06896551724137931,0.01869775502214432
0.6206896551724138,0.06896551724137931,0.002139684818084426
0.6551724137931034,0.06896551724137931,-0.014934441788852887
0.6896551724137931,0.06896551724137931,-0.031206373992368898
0.7241379310344828,0.06896551724137931,-0.04540031951318762
0.7586206896551724,0.06896551724137931,-0.05638105117934395
0.7931034482758621,0.06896551724137931,-0.06324237021983635
0.8275862068965517,0.06896551724137931,-0.06537915192034432
0.8620689655172413,0.06896551724137931,-0.06253738151378109
0.896551724137931,0.06896551724137931,-0.05483819747871052
0.9310344827586207,0.06896551724137931,-0.042773878110500776
0.9655172413793103,0.06896551724137931,-0.027175793987340532
1.0,0.06896551724137931,-0.009156449200947662
0.0,0.10344827586206896,-0.04835659912317461
0.034482758620689655,0.10344827586206896,-0.052978893784105724
0.06896551724137931,0.10344827586206896,-0.05330306430228992
0.10344827586206896,0.10344827586206896,-0.049289100453234605
0.13793103448275862,0.10344827586206896,-0.04123887661445364
0.1724137931034483,0.10344827586206896,-0.029773607570302788
0.20689655172413793,0.10344827586206896,-0.015786597334876615
0.24137931034482757,0.10344827586206896,-0.00037483867151723825
0.27586206896551724,0.10344827586206896,0.015245362241959496
0.3103448275862069,0.10344827586206896,0.029832332862584403
0.3448275862068966,0.10344827586206896,0.042215402538543674
0.3793103448275862,0.10344827586206896,0.0513863327298903
0.41379310344827586,0.10344827586206896,0.05657879688595213
0.4482758620689655,0.10344827586206896,0.05732977569564868
0.48275862068965514,0.10344827586206896,0.05351807809459297
0.5172413793103449,0.10344827586206896,0.0453769101410844
0.5517241379310345,0.10344827586206896,0.033479365293817884
0.5862068965517241,0.10344827586206896,0.01869775502214432
0.6206896551724138,0.10344827586206896,0.002139684818084426
0.6551724137931034,0.10344827586206896,-0.014934441788852887
0.6896551724137931,0.10344827586206896,-0.031206373992368898
0.7241379310344828,0.10344827586206896,-0.04540031951318762
0.7586206896551724,0.10344827586206896,-0.05638105117934395
0.7931034482758621,0.10344827586206896,-0.06324237021983635
0.8275862068965517,0.10344827586206896,-0.06537915192034432
0.8620689655172413,0.10344827586206896,-0.06253738151378109
0.896551724137931,0.10344827586206896,-0.05483819747871052
0.9310344827586207,0.10344827586206896,-0.042773878110500776
0.9655172413793103,0.10344827586206896,-0.027175793987340532
1.0,0.10344827586206896,-0.009156449200947662
0.0,0.13793103448275862,-0.04835659912317461
0.034482758620689655,0.13793103448275862,-0.052978893784105724
0.06896551724137931,0.13793103448275862,-0.05330306430228992
0.10344827586206896,0.13793103448275862,-0.049289100453234605
0.13793103448275862,0.13793103448275862,-0.04123887661445364
0.1724137931034483,0.13793103448275862,-0.029773607570302788
0.20689655172413793,0.13793103448275862,-0.015786597334876615
0.24137931034482757,0.13793103448275862,-0.00037483867151723825
0.27586206896551724,0.13793103448275862,0.015245362241959496
0.3103448275862069,0.13793103448275862,0.029832332862584403
0.3448275862068966,0.13793103448275862,0.042215402538543674
0.3793103448275862,0.13793103448275862,0.0513863327298903
0.41379310344827586,0.13793103448275862,0.05657879688595213
0.4482758620689655,0.13793103448275862,0.05732977569564868
0.48275862068965514,0.13793103448275862,0.05351807809459297
0.5172413793103449,0.13793103448275862,0.0453769101410844
0.5517241379310345,0.13793103448275862,0.033479365293817884
0.5862068965517241,0.13793103448275862,0.01869775502214432
0.6206896551724138,0.13793103448275862,0.002139684818084426
0.6551724137931034,0.13793103448275862,-0.014934441788852887
0.6896551724137931,0.13793103448275862,-0.031206373992368898
0.7241379310344828,0.13793103448275862,-0.04540031951318762
0.7586206896551724,0.13793103448275862,-0.05638105117934395
0.7931034482758621,0.13793103448275862,-0.06324237021983635
0.8275862068965517,0.13793103448275862,-0.06537915192034432
0.8620689655172413,0.13793103448275862,-0.06253738151378109
0.896551724137931,0.13793103448275862,-0.05483819747871052
0.9310344827586207,0.13793103448275862,-0.042773878110500776
0.9655172413793103,0.13793103448275862,-0.027175793987340532
1.0,0.13793103448275862,-0.009156449200947662
0.0,0.1724137931034483,-0.04835659912317461
0.034482758620689655,0.1724137931034483,-0.052978893784105724
0.06896551724137931,0.1724137931034483,-0.05330306430228992
0.10344827586206896,0.1724137931034483,-0.049289100453234605
0.13793103448275862,0.1724137931034483,-0.04123887661445364
0.1724137931034483,0.1724137931034483,-0.029773607570302788
0.20689655172413793,0.1724137931034483,-0.015786597334876615
0.24137931034482757,0.1724137931034483,-0.00037483867151723825
0.27586206896551724,0.1724137931034483,0.015245362241959496
0.3103448275862069,0.1724137931034483,0.029832332862584403
0.3448275862068966,0.1724137931034483,0.042215402538543674
0.3793103448275862,0.1724137931034483,0.0513863327298903
0.41379310344827586,0.1724137931034483,0.05657879688595213
0.4482758620689655,0.1724137931034483,0.05732977569564868
0.48275862068965514,0.1724137931034483,0.05351807809459297
0.5172413793103449,0.1724137931034483,0.0453769101410844
0.5517241379310345,0.1724137931034483,0.033479365293817884
0.5862068965517241,0.1724137931034483,0.01869775502214432
0.6206896551724138,0.1724137931034483,0.002139684818084426
0.6551724137931034,0.1724137931034483,-0.014934441788852887
0.6896551724137931,0.1724137931034483,-0.031206373992368898
0.7241379310344828,0.1724137931034483,-0.04540031951318762
0.7586206896551724,0.1724137931034483,-0.05638105117934395
0.7931034482758621,0.1724137931034483,-0.06324237021983635
0.8275862068965517,0.1724137931034483,-0.06537915192034432
0.8620689655172413,0.1724137931034483,-0.06253738151378109
0.896551724137931,0.1724137931034483,-0.05483819747871052
0.9310344827586207,0.1724137931034483,-0.042773878110500776
0.9655172413793103,0.1724137931034483,-0.027175793987340532
1.0,0.1724137931034483,-0.009156449200947662
0.0,0.20689655172413793,-0.04835659912317461
0.034482758620689655,0.20689655172413793,-0.052978893784105724
0.06896551724137931,0.20689655172413793,-0.05330306430228992
0.10344827586206896,0.20689655172413793,-0.049289100453234605
0.13793103448275862,0.20689655172413793,-0.04123887661445364
0.1724137931034483,0.20689655172413793,-0.029773607570302788
0.20689655172413793,0.20689655172413793,-0.015786597334876615
0.24137931034482757,0.20689655172413793,-0.00037483867151723825
0.27586206896551724,0.20689655172413793,0.015245362241959496
0.3103448275862069,0.20689655172413793,0.029832332862584403
0.3448275862068966,0.20689655172413793,0.042215402538543674
0.3793103448275862,0.20689655172413793,0.0513863327298903
0.41379310344827586,0.20689655172413793,0.05657879688595213
0.4482758620689655,0.20689655172413793,0.05732977569564868
0.48275862068965514,0.20689655172413793,0.05351807809459297
0.5172413793103449,0.20689655172413793,0.0453769101410844
0.5517241379310345,0.20689655172413793,0.033479365293817884
0.5862068965517241,0.20689655172413793,0.01869775502214432
0.6206896551724138,0.20689655172413793,0.002139684818084426
0.6551724137931034,0.20689655172413793,-0.014934441788852887
0.6896551724137931,0.20689655172413793,-0.031206373992368898
0.7241379310344828,0.20689655172413793,-0.04540031951318762
0.7586206896551724,0.20689655172413793,-0.05638105117934395
0.7931034482758621,0.20689655172413793,-0.06324237021983635
0.8275862068965517,0.20689655172413793,-0.06537915192034432
0.8620689655172413,0.20689655172413793,-0.06253738151378109
0.896551724137931,0.20689655172413793,-0.05483819747871052
0.9310344827586207,0.20689655172413793,-0.042773878110500776
0.9655172413793103,0.20689655172413793,-0.027175793987340532
1.0,0.20689655172413793,-0.009156449200947662
0.0,0.24137931034482757,-0.04835659912317461
0.034482758620689655,0.24137931034482757,-0.052978893784105724
0.06896551724137931,0.24137931034482757,-0.05330306430228992
0.10344827586206896,0.24137931034482757,-0.049289100453234605
0.13793103448275862,0.24137931034482757,-0.04123887661445364
0.1724137931034483,0.24137931034482757,-0.029773607570302788
0.20689655172413793,0.24137931034482757,-0.015786597334876615
0.24137931034482757,0.24137931034482757,-0.00037483867151723825
0.27586206896551724,0.24137931034482757,0.015245362241959496
0.3103448275862069,0.24137931034482757,0.029832332862584403
0.3448275862068966,0.24137931034482757,0.042215402538543674
0.3793103448275862,0.24137931034482757,0.0513863327298903
0.41379310344827586,0.24137931034482757,0.05657879688595213
0.4482758620689655,0.24137931034482757,0.05732977569564868
0.48275862068965514,0.24137931034482757,0.05351807809459297
0.5172413793103449,0.24137931034482757,0.0453769101410844
0.5517241379310345,0.24137931034482757,0.033479365293817884
0.5862068965517241,0.24137931034482757,0.01869775502214432
0.6206896551724138,0.24137931034482757,0.002139684818084426
0.6551724137931034,0.24137931034482757,-0.014934441788852887
0.6896551724137931,0.24137931034482757,-0.031206373992368898
0.7241379310344828,0.24137931034482757,-0.04540031951318762
0.7586206896551724,0.24137931034482757,-0.05638105117934395
0.7931034482758621,0.24137931034482757,-0.06324237021983635
0.8275862068965517,0.24137931034482757,-0.06537915192034432
0.8620689655172413,0.24137931034482757,-0.06253738151378109
0.896551724137931,0.24137931034482757,-0.05483819747871052
0.9310344827586207,0.24137931034482757,-0.042773878110500776
0.9655172413793103,0.24137931034482757,-0.027175793987340532
1.0,0.24137931034482757,-0.009156449200947662
0.0,0.27586206896551724,-0.04835659912317461
0.034482758620689655,0.27586206896551724,-0.052978893784105724
0.06896551724137931,0.27586206896551724,-0.05330306430228992
0.10344827586206896,0.27586206896551724,-0.049289100453234605
0.13793103448275862,0.27586206896551724,-0.04123887661445364
0.1724137931034483,0.27586206896551724,-0.029773607570302788
0.20689655172413793,0.27586206896551724,-0.015786597334876615
0.24137931034482757,0.27586206896551724,-0.00037483867151723825
0.27586206896551724,0.27586206896551724,0.015245362241959496
0.3103448275862069,0.27586206896551724,0.029832332862584403
0.3448275862068966,0.27586206896551724,0.042215402538543674
0.3793103448275862,0.27586206896551724,0.0513863327298903
0.41379310344827586,0.27586206896551724,0.05657879688595213
0.4482758620689655,0.27586206896551724,0.05732977569564868
0.48275862068965514,0.27586206896551724,0.05351807809459297
0.5172413793103449,0.27586206896551724,0.0453769101410844
0.5517241379310345,0.27586206896551724,0.033479365293817884
0.5862068965517241,0.27586206896551724,0.01869775502214432
0.6206896551724138,0.27586206896551724,0.002139684818084426
0.6551724137931034,0.27586206896551724,-0.014934441788852887
0.6896551724137931,0.27586206896551724,-0.031206373992368898
0.7241379310344828,0.27586206896551724,-0.04540031951318762
0.7586206896551724,0.27586206896551724,-0.05638105117934395
0.7931034482758621,0.27586206896551724,-0.06324237021983635
0.8275862068965517,0.27586206896551724,-0.06537915192034432
0.8620689655172413,0.27586206896551724,-0.06253738151378109
0.896551724137931,0.27586206896551724,-0.05483819747871052
0.9310344827586207,0.27586206896551724,-0.042773878110500776
0.9655172413793103,0.27586206896551724,-0.027175793987340532
1.0,0.27586206896551724,-0.009156449200947662
0.0,0.3103448275862069,-0.04835659912317461
0.034482758620689655,0.3103448275862069,-0.052978893784105724
0.06896551724137931,0.3103448275862069,-0.05330306430228992
0.10344827586206896,0.3103448275862069,-0.049289100453234605
0.13793103448275862,0.3103448275862069,-0.04123887661445364
0.1724137931034483,0.3103448275862069,-0.029773607570302788
0.20689655172413793,0.3103448275862069,-0.015786597334876615
0.24137931034482757,0.3103448275862069,-0.00037483867151723825
0.27586206896551724,0.3103448275862069,0.015245362241959496
0.3103448275862069,0.3103448275862069,0.029832332862584403
0.3448275862068966,0.3103448275862069,0.042215402538543674
0.3793103448275862,0.3103448275862069,0.0513863327298903
0.41379310344827586,0.3103448275862069,0.05657879688595213
0.4482758620689655,0.3103448275862069,0.05732977569564868
0.48275862068965514,0.3103448275862069,0.05351807809459297
0.5172413793103449,0.3103448275862069,0.0453769101410844
0.5517241379310345,0.3103448275862069,0.033479365293817884
0.5862068965517241,0.3103448275862069,0.01869775502214432
0.6206896551724138,0.3103448275862069,0.002139684818084426
0.6551724137931034,0.3103448275862069,-0.014934441788852887
0.6896551724137931,0.3103448275862069,-0.031206373992368898
0.7241379310344828,0.3103448275862069,-0.04540031951318762
0.7586206896551724,0.3103448275862069,-0.05638105117934395
0.7931034482758621,0.3103448275862069,-0.06324237021983635
0.8275862068965517,0.3103448275862069,-0.06537915192034432
0.8620689655172413,0.3103448275862069,-0.06253738151378109
0.896551724137931,0.3103448275862069,-0.05483819747871052
0.9310344827586207,0.3103448275862069,-0.042773878110500776
0.9655172413793103,0.3103448275862069,-0.027175793987340532
1.0,0.3103448275862069,-0.009156449200947662
0.0,0.3448275862068966,-0.04835659912317461
0.034482758620689655,0.3448275862068966,-0.052978893784105724
0.06896551724137931,0.3448275862068966,-0.05330306430228992
0.10344827586206896,0.3448275862068966,-0.049289100453234605
0.13793103448275862,0.3448275862068966,-0.04123887661445364
0.1724137931034483,0.3448275862068966,-0.029773607570302788
0.20689655172413793,0.3448275862068966,-0.015786597334876615
0.24137931034482757,0.3448275862068966,-0.00037483867151723825
0.27586206896551724,0.3448275862068966,0.015245362241959496
0.3103448275862069,0.3448275862068966,0.029832332862584403
0.3448275862068966,0.3448275862068966,0.042215402538543674
0.3793103448275862,0.3448275862068966,0.0513863327298903
0.41379310344827586,0.3448275862068966,0.05657879688595213
0.4482758620689655,0.3448275862068966,0.05732977569564868
0.48275862068965514,0.3448275862068966,0.05351807809459297
0.5172413793103449,0.3448275862068966,0.0453769101410844
0.5517241379310345,0.3448275862068966,0.033479365293817884
0.5862068965517241,0.3448275862068966,0.01869775502214432
0.6206896551724138,0.3448275862068966,0.002139684818084426
0.6551724137931034,0.3448275862068966,-0.014934441788852887
0.6896551724137931,0.3448275862068966,-0.031206373992368898
0.7241379310344828,0.3448275862068966,-0.04540031951318762
0.7586206896551724,0.3448275862068966,-0.05638105117934395
0.7931034482758621,0.3448275862068966,-0.06324237021983635
0.8275862068965517,0.3448275862068966,-0.06537915192034432
0.8620689655172413,0.3448275862068966,-0.06253738151378109
0.896551724137931,0.3448275862068966,-0.05483819747871052
0.9310344827586207,0.3448275862068966,-0.042773878110500776
0.9655172413793103,0.3448275862068966,-0.027175793987340532
1.0,0.3448275862068966,-0.009156449200947662
0.0,0.3793103448275862,-0.04835659912317461
0.034482758620689655,0.3793103448275862,-0.052978893784105724
0.06896551724137931,0.3793103448275862,-0.05330306430228992
0.10344827586206896,0.3793103448275862,-0.049289100453234605
0.13793103448275862,0.3793103448275862,-0.04123887661445364
0.1724137931034483,0.3793103448275862,-0.029773607570302788
0.20689655172413793,0.3793103448275862,-0.015786597334876615
0.24137931034482757,0.3793103448275862,-0.00037483867151723825
0.27586206896551724,0.3793103448275862,0.015245362241959496
0.3103448275862069,0.3793103448275862,0.029832332862584403
0.3448275862068966,0.3793103448275862,0.042215402538543674
0.3793103448275862,0.3793103448275862,0.0513863327298903
0.41379310344827586,0.3793103448275862,0.05657879688595213
0.4482758620689655,0.3793103448275862,0.05732977569564868
0.48275862068965514,0.3793103448275862,0.05351807809459297
0.5172413793103449,0.3793103448275862,0.0453769101410844
0.5517241379310345,0.3793103448275862,0.033479365293817884
0.5862068965517241,0.3793103448275862,0.01869775502214432
0.6206896551724138,0.3793103448275862,0.002139684818084426
0.6551724137931034,0.3793103448275862,-0.014934441788852887
0.6896551724137931,0.3793103448275862,-0.031206373992368898
0.7241379310344828,0.3793103448275862,-0.04540031951318762
0.7586206896551724,0.3793103448275862,-0.05638105117934395
0.7931034482758621,0.3793103448275862,-0.06324237021983635
0.8275862068965517,0.3793103448275862,-0.06537915192034432
0.8620689655172413,0.3793103448275862,-0.06253738151378109
0.896551724137931,0.3793103448275862,-0.05483819747871052
0.9310344827586207,0.3793103448275862,-0.042773878110500776
0.9655172413793103,0.3793103448275862,-0.027175793987340532
1.0,0.3793103448275862,-0.009156449200947662
0.0,0.41379310344827586,-0.04835659912317461
0.034482758620689655,0.41379310344827586,-0.052978893784105724
0.06896551724137931,0.41379310344827586,-0.05330306430228992
0.10344827586206896,0.41379310344827586,-0.049289100453234605
0.13793103448275862,0.41379310344827586,-0.04123887661445364
0.1724137931034483,0.41379310344827586,-0.029773607570302788
0.20689655172413793,0.41379310344827586,-0.015786597334876615
0.24137931034482757,0.41379310344827586,-0.00037483867151723825
0.27586206896551724,0.41379310344827586,0.015245362241959496
0.3103448275862069,0.41379310344827586,0.029832332862584403
0.3448275862068966,0.41379310344827586,0.042215402538543674
0.3793103448275862,0.41379310344827586,0.0513863327298903
0.41379310344827586,0.41379310344827586,0.05657879688595213
0.4482758620689655,0.41379310344827586,0.05732977569564868
0.48275862068965514,0.41379310344827586,0.05351807809459297
0.5172413793103449,0.41379310344827586,0.0453769101410844
0.5517241379310345,0.41379310344827586,0.033479365293817884
0.5862068965517241,0.41379310344827586,0.01869775502214432
0.6206896551724138,0.41379310344827586,0.002139684818084426
0.6551724137931034,0.41379310344827586,-0.014934441788852887
0.6896551724137931,0.41379310344827586,-0.031206373992368898
0.7241379310344828,0.41379310344827586,-0.04540031951318762
0.7586206896551724,0.41379310344827586,-0.05638105117934395
0.7931034482758621,0.41379310344827586,-0.06324237021983635
0.8275862068965517,0.41379310344827586,-0.06537915192034432
0.8620689655172413,0.41379310344827586,-0.06253738151378109
0.896551724137931,0.41379310344827586,-0.05483819747871052
0.9310344827586207,0.41379310344827586,-0.042773878110500776
0.9655172413793103,0.41379310344827586,-0.027175793987340532
1.0,0.41379310344827586,-0.009156449200947662
0.0,0.4482758620689655,-0.04835659912317461
0.034482758620689655,0.4482758620689655,-0.052978893784105724
0.06896551724137931,0.4482758620689655,-0.05330306430228992
0.10344827586206896,0.4482758620689655,-0.049289100453234605
0.13793103448275862,0.4482758620689655,-0.04123887661445364
0.1724137931034483,0.4482758620689655,-0.029773607570302788
0.20689655172413793,0.4482758620689655,-0.015786597334876615
0.24137931034482757,0.4482758620689655,-0.00037483867151723825
0.27586206896551724,0.4482758620689655,0.015245362241959496
0.3103448275862069,0.4482758620689655,0.029832332862584403
0.3448275862068966,0.4482758620689655,0.042215402538543674
0.3793103448275862,0.4482758620689655,0.0513863327298903
0.41379310344827586,0.4482758620689655,0.05657879688595213
0.4482758620689655,0.4482758620689655,0.05732977569564868
0.48275862068965514,0.4482758620689655,0.05351807809459297
0.5172413793103449,0.4482758620689655,0.0453769101410844
0.5517241379310345,0.4482758620689655,0.033479365293817884
0.5862068965517241,0.4482758620689655,0.01869775502214432
0.6206896551724138,0.4482758620689655,0.002139684818084426
0.6551724137931034,0.4482758620689655,-0.014934441788852887
0.6896551724137931,0.4482758620689655,-0.031206373992368898
0.7241379310344828,0.4482758620689655,-0.04540031951318762
0.7586206896551724,0.4482758620689655,-0.05638105117934395
0.7931034482758621,0.4482758620689655,-0.06324237021983635
0.8275862068965517,0.4482758620689655,-0.06537915192034432
0.8620689655172413,0.4482758620689655,-0.06253738151378109
0.896551724137931,0.4482758620689655,-0.05483819747871052
0.9310344827586207,0.4482758620689655,-0.042773878110500776
0.9655172413793103,0.4482758620689655,-0.027175793987340532
1.0,0.4482758620689655,-0.009156449200947662
0.0,0.48275862068965514,-0.04835659912317461
0.034482758620689655,0.48275862068965514,-0.052978893784105724
0.06896551724137931,0.48275862068965514,-0.05330306430228992
0.10344827586206896,0.48275862068965514,-0.049289100453234605
0.13793103448275862,0.48275862068965514,-0.04123887661445364
0.1724137931034483,0.48275862068965514,-0.029773607570302788
0.20689655172413793,0.48275862068965514,-0.015786597334876615
0.24137931034482757,0.48275862068965514,-0.00037483867151723825
0.27586206896551724,0.48275862068965514,0.015245362241959496
0.3103448275862069,0.48275862068965514,0.029832332862584403
0.3448275862068966,0.48275862068965514,0.042215402538543674
0.3793103448275862,0.48275862068965514,0.0513863327298903
0.41379310344827586,0.48275862068965514,0.05657879688595213
0.4482758620689655,0.48275862068965514,0.05732977569564868
0.48275862068965514,0.48275862068965514,0.05351807809459297
0.5172413793103449,0.48275862068965514,0.0453769101410844
0.5517241379310345,0.48275862068965514,0.033479365293817884
0.5862068965517241,0.48275862068965514,0.01869775502214432
0.6206896551724138,0.48275862068965514,0.002139684818084426
0.6551724137931034,0.48275862068965514,-0.014934441788852887
0.6896551724137931,0.48275862068965514,-0.031206373992368898
0.7241379310344828,0.48275862068965514,-0.04540031951318762
0.7586206896551724,0.48275862068965514,-0.05638105117934395
0.7931034482758621,0.48275862068965514,-0.06324237021983635
0.8275862068965517,0.48275862068965514,-0.06537915192034432
0.8620689655172413,0.48275862068965514,-0.06253738151378109
0.896551724137931,0.48275862068965514,-0.05483819747871052
0.9310344827586207,0.48275862068965514,-0.042773878110500776
0.9655172413793103,0.48275862068965514,-0.027175793987340532
1.0,0.48275862068965514,-0.009156449200947662
0.0,0.5172413793103449,-0.04835659912317461
0.034482758620689655,0.5172413793103449,-0.052978893784105724
0.06896551724137931,0.5172413793103449,-0.05330306430228992
0.10344827586206896,0.5172413793103449,-0.049289100453234605
0.13793103448275862,0.5172413793103449,-0.04123887661445364
0.1724137931034483,0.5172413793103449,-0.029773607570302788
0.20689655172413793,0.5172413793103449,-0.015786597334876615
0.24137931034482757,0.5172413793103449,-0.00037483867151723825
0.27586206896551724,0.5172413793103449,0.015245362241959496
0.3103448275862069,0.5172413793103449,0.029832332862584403
0.3448275862068966,0.5172413793103449,0.042215402538543674
0.3793103448275862,0.5172413793103449,0.0513863327298903
0.41379310344827586,0.5172413793103449,0.05657879688595213
0.4482758620689655,0.5172413793103449,0.05732977569564868
0.48275862068965514,0.5172413793103449,0.05351807809459297
0.5172413793103449,0.5172413793103449,0.0453769101410844
0.5517241379310345,0.5172413793103449,0.033479365293817884
0.5862068965517241,0.5172413793103449,0.01869775502214432
0.6206896551724138,0.5172413793103449,0.002139684818084426
0.6551724137931034,0.5172413793103449,-0.014934441788852887
0.6896551724137931,0.5172413793103449,-0.031206373992368898
0.7241379310344828,0.5172413793103449,-0.04540031951318762
0.7586206896551724,0.5172413793103449,-0.05638105117934395
0.7931034482758621,0.5172413793103449,-0.06324237021983635
0.8275862068965517,0.5172413793103449,-0.06537915192034432
0.8620689655172413,0.5172413793103449,-0.06253738151378109
0.896551724137931,0.5172413793103449,-0.05483819747871052
0.9310344827586207,0.5172413793103449,-0.042773878110500776
0.9655172413793103,0.5172413793103449,-0.027175793987340532
1.0,0.5172413793103449,-0.009156449200947662
0.0,0.5517241379310345,-0.04835659912317461
0.034482758620689655,0.5517241379310345,-0.052978893784105724
0.06896551724137931,0.5517241379310345,-0.05330306430228992
0.10344827586206896,0.5517241379310345,-0.049289100453234605
0.13793103448275862,0.5517241379310345,-0.04123887661445364
0.1724137931034483,0.5517241379310345,-0.029773607570302788
0.20689655172413793,0.5517241379310345,-0.015786597334876615
0.24137931034482757,0.5517241379310345,-0.00037483867151723825
0.27586206896551724,0.5517241379310345,0.015245362241959496
0.3103448275862069,0.5517241379310345,0.029832332862584403
0.3448275862068966,0.5517241379310345,0.042215402538543674
0.3793103448275862,0.5517241379310345,0.0513863327298903
0.41379310344827586,0.5517241379310345,0.05657879688595213
0.4482758620689655,0.5517241379310345,0.05732977569564868
0.48275862068965514,0.5517241379310345,0.05351807809459297
0.5172413793103449,0.5517241379310345,0.0453769101410844
0.5517241379310345,0.5517241379310345,0.033479365293817884
0.5862068965517241,0.5517241379310345,0.01869775502214432
0.6206896551724138,0.5517241379310345,0.002139684818084426
0.6551724137931034,0.5517241379310345,-0.014934441788852887
0.6896551724137931,0.5517241379310345,-0.031206373992368898
0.7241379310344828,0.5517241379310345,-0.04540031951318762
0.7586206896551724,0.5517241379310345,-0.05638105117934395
0.7931034482758621,0.5517241379310345,-0.06324237021983635
0.8275862068965517,0.5517241379310345,-0.06537915192034432
0.8620689655172413,0.5517241379310345,-0.06253738151378109
0.896551724137931,0.5517241379310345,-0.05483819747871052
0.9310344827586207,0.5517241379310345,-0.042773878110500776
0.9655172413793103,0.5517241379310345,-0.027175793987340532
1.0,0.5517241379310345,-0.009156449200947662
0.0,0.5862068965517241,-0.04835659912317461
0.034482758620689655,0.5862068965517241,-0.052978893784105724
0.06896551724137931,0.5862068965517241,-0.05330306430228992
0.10344827586206896,0.5862068965517241,-0.049289100453234605
0.13793103448275862,0.5862068965517241,-0.04123887661445364
0.1724137931034483,0.5862068965517241,-0.029773607570302788
0.20689655172413793,0.5862068965517241,-0.015786597334876615
